id,fecha,hora,ciudad,tipo_cliente,tiempo_en_pagina,rebote,conversion,pais,pais_iso,latitud,longitud,articulo_id,descripcion
7492.0,2024-11-08,03:00:00,Coimbra,Recurrente,151.0,0.0,0.0,Portugal,PT,40.211,-8.4292,1.0,chándal dorado XS
7493.0,2024-11-08,04:00:00,Coimbra,Recurrente,154.0,1.0,0.0,Portugal,PT,40.211,-8.4292,4.0,chándal dorado L
7494.0,2024-11-08,05:00:00,Coimbra,Recurrente,165.0,0.0,0.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
7495.0,2024-11-08,06:00:00,Sevilla,Nuevo,71.0,1.0,0.0,España,ES,37.3891,-5.9845,5.0,chándal dorado XL
7496.0,2024-11-08,07:00:00,Madrid,Recurrente,181.0,1.0,1.0,España,ES,40.4168,-3.7038,13.0,chándal estampado XXL
7497.0,2024-11-08,08:00:00,Bilbao,Recurrente,156.0,0.0,0.0,España,ES,43.263,-2.935,5.0,chándal dorado XL
7498.0,2024-11-08,09:00:00,Porto,Nuevo,109.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,3.0,chándal dorado M
7499.0,2024-11-08,10:00:00,Bilbao,Recurrente,115.0,0.0,0.0,España,ES,43.263,-2.935,5.0,chándal dorado XL
7500.0,2024-11-08,11:00:00,Bilbao,Recurrente,162.0,0.0,0.0,España,ES,43.263,-2.935,7.0,chándal dorado XXXL
7501.0,2024-11-08,12:00:00,Valencia,Recurrente,196.0,1.0,1.0,España,ES,39.4699,-0.3763,3.0,chándal dorado M
7502.0,2024-11-08,13:00:00,Barcelona,Nuevo,85.0,0.0,1.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
7503.0,2024-11-08,14:00:00,Lisboa,Recurrente,179.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,12.0,chándal estampado XL
7504.0,2024-11-08,15:00:00,Bilbao,Recurrente,167.0,0.0,1.0,España,ES,43.263,-2.935,3.0,chándal dorado M
7505.0,2024-11-08,16:00:00,Coimbra,Recurrente,153.0,0.0,0.0,Portugal,PT,40.211,-8.4292,1.0,chándal dorado XS
7506.0,2024-11-08,17:00:00,Sevilla,Nuevo,57.0,0.0,0.0,España,ES,37.3891,-5.9845,6.0,chándal dorado XXL
7507.0,2024-11-08,18:00:00,Bilbao,Recurrente,169.0,0.0,1.0,España,ES,43.263,-2.935,3.0,chándal dorado M
7508.0,2024-11-08,19:00:00,Sevilla,Recurrente,151.0,0.0,0.0,España,ES,37.3891,-5.9845,2.0,chándal dorado S
7509.0,2024-11-08,20:00:00,Madrid,Recurrente,181.0,0.0,1.0,España,ES,40.4168,-3.7038,3.0,chándal dorado M
7510.0,2024-11-08,21:00:00,Sevilla,Nuevo,78.0,0.0,0.0,España,ES,37.3891,-5.9845,13.0,chándal estampado XXL
7511.0,2024-11-08,22:00:00,Bilbao,Nuevo,105.0,0.0,0.0,España,ES,43.263,-2.935,5.0,chándal dorado XL
7512.0,2024-11-08,23:00:00,Valencia,Nuevo,113.0,0.0,0.0,España,ES,39.4699,-0.3763,5.0,chándal dorado XL
7513.0,2024-11-09,00:00:00,Porto,Recurrente,169.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,9.0,chándal estampado S
7514.0,2024-11-09,01:00:00,Coimbra,Recurrente,157.0,0.0,1.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
7515.0,2024-11-09,02:00:00,Lisboa,Recurrente,144.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,11.0,chándal estampado L
7516.0,2024-11-09,03:00:00,Madrid,Nuevo,106.0,0.0,0.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
7517.0,2024-11-09,04:00:00,Madrid,Recurrente,96.0,1.0,0.0,España,ES,40.4168,-3.7038,2.0,chándal dorado S
7518.0,2024-11-09,05:00:00,Bilbao,Recurrente,161.0,0.0,0.0,España,ES,43.263,-2.935,11.0,chándal estampado L
7519.0,2024-11-09,06:00:00,Madrid,Recurrente,115.0,0.0,0.0,España,ES,40.4168,-3.7038,6.0,chándal dorado XXL
7520.0,2024-11-09,07:00:00,Lisboa,Recurrente,177.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,13.0,chándal estampado XXL
7521.0,2024-11-09,08:00:00,Porto,Recurrente,183.0,1.0,1.0,Portugal,PT,41.1579,-8.6291,9.0,chándal estampado S
7522.0,2024-11-09,09:00:00,Coimbra,Recurrente,136.0,0.0,1.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
7523.0,2024-11-09,10:00:00,Coimbra,Recurrente,168.0,1.0,0.0,Portugal,PT,40.211,-8.4292,11.0,chándal estampado L
7524.0,2024-11-09,11:00:00,Valencia,Recurrente,173.0,1.0,0.0,España,ES,39.4699,-0.3763,6.0,chándal dorado XXL
7525.0,2024-11-09,12:00:00,Lisboa,Recurrente,164.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,1.0,chándal dorado XS
7526.0,2024-11-09,13:00:00,Valencia,Recurrente,151.0,1.0,0.0,España,ES,39.4699,-0.3763,1.0,chándal dorado XS
7527.0,2024-11-09,14:00:00,Valencia,Recurrente,183.0,0.0,0.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
7528.0,2024-11-09,15:00:00,Barcelona,Recurrente,158.0,1.0,0.0,España,ES,41.3874,2.1686,3.0,chándal dorado M
7529.0,2024-11-09,16:00:00,Bilbao,Recurrente,138.0,0.0,0.0,España,ES,43.263,-2.935,5.0,chándal dorado XL
7530.0,2024-11-09,17:00:00,Madrid,Recurrente,170.0,1.0,1.0,España,ES,40.4168,-3.7038,6.0,chándal dorado XXL
7531.0,2024-11-09,18:00:00,Madrid,Recurrente,191.0,1.0,1.0,España,ES,40.4168,-3.7038,1.0,chándal dorado XS
7532.0,2024-11-09,19:00:00,Madrid,Recurrente,115.0,1.0,0.0,España,ES,40.4168,-3.7038,1.0,chándal dorado XS
7533.0,2024-11-09,20:00:00,Porto,Recurrente,167.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,4.0,chándal dorado L
7534.0,2024-11-09,21:00:00,Valencia,Recurrente,157.0,0.0,0.0,España,ES,39.4699,-0.3763,6.0,chándal dorado XXL
7535.0,2024-11-09,22:00:00,Valencia,Nuevo,78.0,0.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
7536.0,2024-11-09,23:00:00,Valencia,Recurrente,146.0,0.0,0.0,España,ES,39.4699,-0.3763,7.0,chándal dorado XXXL
7537.0,2024-11-10,00:00:00,Madrid,Recurrente,105.0,0.0,0.0,España,ES,40.4168,-3.7038,14.0,chándal estampado XXXL
7538.0,2024-11-10,01:00:00,Barcelona,Recurrente,127.0,0.0,0.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
7539.0,2024-11-10,02:00:00,Bilbao,Recurrente,152.0,0.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
7540.0,2024-11-10,03:00:00,Coimbra,Recurrente,159.0,0.0,1.0,Portugal,PT,40.211,-8.4292,5.0,chándal dorado XL
7541.0,2024-11-10,04:00:00,Madrid,Recurrente,97.0,0.0,0.0,España,ES,40.4168,-3.7038,8.0,chándal estampado XS
7542.0,2024-11-10,05:00:00,Coimbra,Recurrente,164.0,0.0,0.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
7543.0,2024-11-10,06:00:00,Sevilla,Recurrente,179.0,0.0,1.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
7544.0,2024-11-10,07:00:00,Bilbao,Nuevo,100.0,1.0,0.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
7545.0,2024-11-10,08:00:00,Valencia,Recurrente,184.0,0.0,1.0,España,ES,39.4699,-0.3763,11.0,chándal estampado L
7546.0,2024-11-10,09:00:00,Valencia,Recurrente,173.0,1.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
7547.0,2024-11-10,10:00:00,Barcelona,Recurrente,165.0,0.0,0.0,España,ES,41.3874,2.1686,4.0,chándal dorado L
7548.0,2024-11-10,11:00:00,Porto,Recurrente,147.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,11.0,chándal estampado L
7549.0,2024-11-10,12:00:00,Sevilla,Nuevo,93.0,0.0,0.0,España,ES,37.3891,-5.9845,12.0,chándal estampado XL
7550.0,2024-11-10,13:00:00,Barcelona,Recurrente,195.0,0.0,1.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
7551.0,2024-11-10,14:00:00,Valencia,Nuevo,88.0,0.0,0.0,España,ES,39.4699,-0.3763,2.0,chándal dorado S
7552.0,2024-11-10,15:00:00,Madrid,Recurrente,174.0,1.0,1.0,España,ES,40.4168,-3.7038,14.0,chándal estampado XXXL
7553.0,2024-11-10,16:00:00,Coimbra,Recurrente,138.0,0.0,1.0,Portugal,PT,40.211,-8.4292,3.0,chándal dorado M
7554.0,2024-11-10,17:00:00,Lisboa,Recurrente,144.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,5.0,chándal dorado XL
7555.0,2024-11-10,18:00:00,Bilbao,Recurrente,180.0,0.0,1.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
7556.0,2024-11-10,19:00:00,Porto,Recurrente,170.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
7557.0,2024-11-10,20:00:00,Sevilla,Recurrente,189.0,0.0,0.0,España,ES,37.3891,-5.9845,5.0,chándal dorado XL
7558.0,2024-11-10,21:00:00,Porto,Recurrente,165.0,1.0,1.0,Portugal,PT,41.1579,-8.6291,4.0,chándal dorado L
7559.0,2024-11-10,22:00:00,Barcelona,Recurrente,149.0,0.0,0.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
7560.0,2024-11-10,23:00:00,Coimbra,Nuevo,81.0,0.0,0.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
7561.0,2024-11-11,00:00:00,Barcelona,Recurrente,137.0,0.0,1.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
7562.0,2024-11-11,01:00:00,Valencia,Recurrente,145.0,0.0,0.0,España,ES,39.4699,-0.3763,1.0,chándal dorado XS
7563.0,2024-11-11,02:00:00,Bilbao,Recurrente,183.0,1.0,0.0,España,ES,43.263,-2.935,10.0,chándal estampado M
7564.0,2024-11-11,03:00:00,Lisboa,Recurrente,181.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,7.0,chándal dorado XXXL
7565.0,2024-11-11,04:00:00,Lisboa,Recurrente,172.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
7566.0,2024-11-11,05:00:00,Valencia,Nuevo,63.0,0.0,0.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
7567.0,2024-11-11,06:00:00,Sevilla,Nuevo,80.0,0.0,0.0,España,ES,37.3891,-5.9845,5.0,chándal dorado XL
7568.0,2024-11-11,07:00:00,Valencia,Recurrente,143.0,1.0,1.0,España,ES,39.4699,-0.3763,3.0,chándal dorado M
7569.0,2024-11-11,08:00:00,Sevilla,Nuevo,98.0,0.0,0.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
7570.0,2024-11-11,09:00:00,Barcelona,Recurrente,154.0,0.0,0.0,España,ES,41.3874,2.1686,6.0,chándal dorado XXL
7571.0,2024-11-11,10:00:00,Valencia,Recurrente,145.0,1.0,1.0,España,ES,39.4699,-0.3763,12.0,chándal estampado XL
7572.0,2024-11-11,11:00:00,Sevilla,Recurrente,166.0,0.0,1.0,España,ES,37.3891,-5.9845,6.0,chándal dorado XXL
7573.0,2024-11-11,12:00:00,Lisboa,Recurrente,153.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
7574.0,2024-11-11,13:00:00,Lisboa,Recurrente,192.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
7575.0,2024-11-11,14:00:00,Madrid,Recurrente,110.0,0.0,0.0,España,ES,40.4168,-3.7038,13.0,chándal estampado XXL
7576.0,2024-11-11,15:00:00,Coimbra,Recurrente,140.0,0.0,0.0,Portugal,PT,40.211,-8.4292,3.0,chándal dorado M
7577.0,2024-11-11,16:00:00,Barcelona,Recurrente,126.0,0.0,0.0,España,ES,41.3874,2.1686,14.0,chándal estampado XXXL
7578.0,2024-11-11,17:00:00,Sevilla,Recurrente,164.0,0.0,0.0,España,ES,37.3891,-5.9845,1.0,chándal dorado XS
7579.0,2024-11-11,18:00:00,Barcelona,Nuevo,77.0,0.0,0.0,España,ES,41.3874,2.1686,4.0,chándal dorado L
7580.0,2024-11-11,19:00:00,Porto,Recurrente,139.0,1.0,1.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
7581.0,2024-11-11,20:00:00,Valencia,Recurrente,186.0,0.0,0.0,España,ES,39.4699,-0.3763,4.0,chándal dorado L
7582.0,2024-11-11,21:00:00,Madrid,Recurrente,171.0,1.0,1.0,España,ES,40.4168,-3.7038,3.0,chándal dorado M
7583.0,2024-11-11,22:00:00,Coimbra,Recurrente,164.0,0.0,0.0,Portugal,PT,40.211,-8.4292,13.0,chándal estampado XXL
7584.0,2024-11-11,23:00:00,Madrid,Recurrente,126.0,1.0,0.0,España,ES,40.4168,-3.7038,14.0,chándal estampado XXXL
7585.0,2024-11-12,00:00:00,Valencia,Recurrente,177.0,0.0,1.0,España,ES,39.4699,-0.3763,11.0,chándal estampado L
7586.0,2024-11-12,01:00:00,Barcelona,Recurrente,150.0,0.0,0.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
7587.0,2024-11-12,02:00:00,Bilbao,Recurrente,146.0,0.0,0.0,España,ES,43.263,-2.935,13.0,chándal estampado XXL
7588.0,2024-11-12,03:00:00,Sevilla,Recurrente,180.0,1.0,0.0,España,ES,37.3891,-5.9845,14.0,chándal estampado XXXL
7589.0,2024-11-12,04:00:00,Coimbra,Recurrente,172.0,0.0,1.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
7590.0,2024-11-12,05:00:00,Coimbra,Recurrente,168.0,0.0,1.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
7591.0,2024-11-12,06:00:00,Sevilla,Recurrente,150.0,1.0,0.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
7592.0,2024-11-12,07:00:00,Coimbra,Nuevo,91.0,0.0,0.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
7593.0,2024-11-12,08:00:00,Lisboa,Recurrente,151.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
7594.0,2024-11-12,09:00:00,Valencia,Nuevo,83.0,0.0,0.0,España,ES,39.4699,-0.3763,6.0,chándal dorado XXL
7595.0,2024-11-12,10:00:00,Bilbao,Recurrente,191.0,0.0,1.0,España,ES,43.263,-2.935,13.0,chándal estampado XXL
7596.0,2024-11-12,11:00:00,Porto,Nuevo,76.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,4.0,chándal dorado L
7597.0,2024-11-12,12:00:00,Madrid,Recurrente,114.0,0.0,0.0,España,ES,40.4168,-3.7038,14.0,chándal estampado XXXL
7598.0,2024-11-12,13:00:00,Barcelona,Recurrente,146.0,1.0,1.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
7599.0,2024-11-12,14:00:00,Porto,Nuevo,96.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,12.0,chándal estampado XL
7600.0,2024-11-12,15:00:00,Coimbra,Recurrente,170.0,1.0,0.0,Portugal,PT,40.211,-8.4292,13.0,chándal estampado XXL
7601.0,2024-11-12,16:00:00,Valencia,Recurrente,163.0,1.0,0.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
7602.0,2024-11-12,17:00:00,Porto,Recurrente,156.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,3.0,chándal dorado M
7603.0,2024-11-12,18:00:00,Sevilla,Recurrente,174.0,1.0,1.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
7604.0,2024-11-12,19:00:00,Coimbra,Nuevo,74.0,0.0,0.0,Portugal,PT,40.211,-8.4292,1.0,chándal dorado XS
7605.0,2024-11-12,20:00:00,Porto,Recurrente,171.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,7.0,chándal dorado XXXL
7606.0,2024-11-12,21:00:00,Coimbra,Recurrente,152.0,0.0,0.0,Portugal,PT,40.211,-8.4292,10.0,chándal estampado M
7607.0,2024-11-12,22:00:00,Sevilla,Recurrente,149.0,1.0,0.0,España,ES,37.3891,-5.9845,6.0,chándal dorado XXL
7608.0,2024-11-12,23:00:00,Lisboa,Recurrente,154.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,2.0,chándal dorado S
7609.0,2024-11-13,00:00:00,Lisboa,Recurrente,158.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,5.0,chándal dorado XL
7610.0,2024-11-13,01:00:00,Sevilla,Recurrente,164.0,1.0,0.0,España,ES,37.3891,-5.9845,2.0,chándal dorado S
7611.0,2024-11-13,02:00:00,Madrid,Recurrente,111.0,0.0,0.0,España,ES,40.4168,-3.7038,14.0,chándal estampado XXXL
7612.0,2024-11-13,03:00:00,Sevilla,Recurrente,99.0,0.0,0.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
7613.0,2024-11-13,04:00:00,Barcelona,Nuevo,74.0,0.0,0.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
7614.0,2024-11-13,05:00:00,Bilbao,Recurrente,158.0,1.0,1.0,España,ES,43.263,-2.935,6.0,chándal dorado XXL
7615.0,2024-11-13,06:00:00,Porto,Recurrente,192.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,4.0,chándal dorado L
7616.0,2024-11-13,07:00:00,Coimbra,Recurrente,146.0,0.0,0.0,Portugal,PT,40.211,-8.4292,1.0,chándal dorado XS
7617.0,2024-11-13,08:00:00,Sevilla,Recurrente,168.0,1.0,0.0,España,ES,37.3891,-5.9845,3.0,chándal dorado M
7618.0,2024-11-13,09:00:00,Porto,Recurrente,192.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,5.0,chándal dorado XL
7619.0,2024-11-13,10:00:00,Lisboa,Nuevo,68.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
7620.0,2024-11-13,11:00:00,Bilbao,Recurrente,172.0,1.0,1.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
7621.0,2024-11-13,12:00:00,Coimbra,Nuevo,74.0,0.0,0.0,Portugal,PT,40.211,-8.4292,2.0,chándal dorado S
7622.0,2024-11-13,13:00:00,Barcelona,Recurrente,156.0,1.0,1.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
7623.0,2024-11-13,14:00:00,Valencia,Recurrente,151.0,0.0,0.0,España,ES,39.4699,-0.3763,2.0,chándal dorado S
7624.0,2024-11-13,15:00:00,Valencia,Recurrente,152.0,0.0,0.0,España,ES,39.4699,-0.3763,1.0,chándal dorado XS
7625.0,2024-11-13,16:00:00,Coimbra,Recurrente,214.0,0.0,0.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
7626.0,2024-11-13,17:00:00,Bilbao,Recurrente,180.0,0.0,0.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
7627.0,2024-11-13,18:00:00,Porto,Nuevo,97.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
7628.0,2024-11-13,19:00:00,Porto,Recurrente,174.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,4.0,chándal dorado L
7629.0,2024-11-13,20:00:00,Sevilla,Nuevo,65.0,1.0,0.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
7630.0,2024-11-13,21:00:00,Valencia,Recurrente,172.0,1.0,1.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
7631.0,2024-11-13,22:00:00,Coimbra,Recurrente,184.0,0.0,1.0,Portugal,PT,40.211,-8.4292,8.0,chándal estampado XS
7632.0,2024-11-13,23:00:00,Porto,Recurrente,150.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,11.0,chándal estampado L
7633.0,2024-11-14,00:00:00,Madrid,Recurrente,106.0,1.0,0.0,España,ES,40.4168,-3.7038,1.0,chándal dorado XS
7634.0,2024-11-14,01:00:00,Bilbao,Nuevo,92.0,0.0,1.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
7635.0,2024-11-14,02:00:00,Porto,Recurrente,198.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
7636.0,2024-11-14,03:00:00,Bilbao,Recurrente,157.0,1.0,1.0,España,ES,43.263,-2.935,7.0,chándal dorado XXXL
7637.0,2024-11-14,04:00:00,Bilbao,Recurrente,145.0,1.0,0.0,España,ES,43.263,-2.935,7.0,chándal dorado XXXL
7638.0,2024-11-14,05:00:00,Madrid,Recurrente,114.0,0.0,0.0,España,ES,40.4168,-3.7038,10.0,chándal estampado M
7639.0,2024-11-14,06:00:00,Sevilla,Recurrente,191.0,0.0,1.0,España,ES,37.3891,-5.9845,14.0,chándal estampado XXXL
7640.0,2024-11-14,07:00:00,Lisboa,Recurrente,132.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,5.0,chándal dorado XL
7641.0,2024-11-14,08:00:00,Lisboa,Recurrente,128.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,8.0,chándal estampado XS
7642.0,2024-11-14,09:00:00,Porto,Recurrente,167.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,6.0,chándal dorado XXL
7643.0,2024-11-14,10:00:00,Porto,Recurrente,157.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
7644.0,2024-11-14,11:00:00,Porto,Recurrente,165.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
7645.0,2024-11-14,12:00:00,Valencia,Recurrente,182.0,0.0,0.0,España,ES,39.4699,-0.3763,7.0,chándal dorado XXXL
7646.0,2024-11-14,13:00:00,Porto,Recurrente,155.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,8.0,chándal estampado XS
7647.0,2024-11-14,14:00:00,Bilbao,Recurrente,131.0,0.0,1.0,España,ES,43.263,-2.935,12.0,chándal estampado XL
7648.0,2024-11-14,15:00:00,Lisboa,Recurrente,202.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,8.0,chándal estampado XS
7649.0,2024-11-14,16:00:00,Barcelona,Recurrente,147.0,0.0,1.0,España,ES,41.3874,2.1686,10.0,chándal estampado M
7650.0,2024-11-14,17:00:00,Porto,Recurrente,146.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,13.0,chándal estampado XXL
7651.0,2024-11-14,18:00:00,Madrid,Recurrente,115.0,0.0,0.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
7652.0,2024-11-14,19:00:00,Barcelona,Recurrente,158.0,1.0,1.0,España,ES,41.3874,2.1686,3.0,chándal dorado M
7653.0,2024-11-14,20:00:00,Porto,Recurrente,164.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
7654.0,2024-11-14,21:00:00,Bilbao,Nuevo,90.0,1.0,0.0,España,ES,43.263,-2.935,2.0,chándal dorado S
7655.0,2024-11-14,22:00:00,Barcelona,Recurrente,185.0,0.0,1.0,España,ES,41.3874,2.1686,8.0,chándal estampado XS
7656.0,2024-11-14,23:00:00,Porto,Recurrente,159.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
7657.0,2024-11-15,00:00:00,Sevilla,Recurrente,192.0,0.0,0.0,España,ES,37.3891,-5.9845,11.0,chándal estampado L
7658.0,2024-11-15,01:00:00,Lisboa,Recurrente,127.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,4.0,chándal dorado L
7659.0,2024-11-15,02:00:00,Sevilla,Recurrente,179.0,0.0,1.0,España,ES,37.3891,-5.9845,2.0,chándal dorado S
7660.0,2024-11-15,03:00:00,Bilbao,Recurrente,150.0,0.0,0.0,España,ES,43.263,-2.935,2.0,chándal dorado S
7661.0,2024-11-15,04:00:00,Barcelona,Recurrente,190.0,1.0,0.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
7662.0,2024-11-15,05:00:00,Porto,Recurrente,168.0,1.0,1.0,Portugal,PT,41.1579,-8.6291,5.0,chándal dorado XL
7663.0,2024-11-15,06:00:00,Valencia,Recurrente,153.0,0.0,0.0,España,ES,39.4699,-0.3763,14.0,chándal estampado XXXL
7664.0,2024-11-15,07:00:00,Lisboa,Recurrente,177.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,13.0,chándal estampado XXL
7665.0,2024-11-15,08:00:00,Sevilla,Recurrente,181.0,1.0,1.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
7666.0,2024-11-15,09:00:00,Porto,Recurrente,177.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,9.0,chándal estampado S
7667.0,2024-11-15,10:00:00,Barcelona,Recurrente,146.0,0.0,0.0,España,ES,41.3874,2.1686,11.0,chándal estampado L
7668.0,2024-11-15,11:00:00,Lisboa,Recurrente,156.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,6.0,chándal dorado XXL
7669.0,2024-11-15,12:00:00,Coimbra,Nuevo,84.0,0.0,0.0,Portugal,PT,40.211,-8.4292,8.0,chándal estampado XS
7670.0,2024-11-15,13:00:00,Coimbra,Recurrente,164.0,0.0,0.0,Portugal,PT,40.211,-8.4292,6.0,chándal dorado XXL
7671.0,2024-11-15,14:00:00,Lisboa,Recurrente,178.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,1.0,chándal dorado XS
7672.0,2024-11-15,15:00:00,Valencia,Recurrente,129.0,0.0,1.0,España,ES,39.4699,-0.3763,11.0,chándal estampado L
7673.0,2024-11-15,16:00:00,Valencia,Nuevo,88.0,0.0,0.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
7674.0,2024-11-15,17:00:00,Madrid,Recurrente,174.0,0.0,1.0,España,ES,40.4168,-3.7038,10.0,chándal estampado M
7675.0,2024-11-15,18:00:00,Coimbra,Recurrente,150.0,1.0,1.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
7676.0,2024-11-15,19:00:00,Lisboa,Recurrente,152.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,2.0,chándal dorado S
7677.0,2024-11-15,20:00:00,Sevilla,Recurrente,161.0,1.0,1.0,España,ES,37.3891,-5.9845,3.0,chándal dorado M
7678.0,2024-11-15,21:00:00,Coimbra,Nuevo,41.0,0.0,0.0,Portugal,PT,40.211,-8.4292,2.0,chándal dorado S
7679.0,2024-11-15,22:00:00,Porto,Recurrente,152.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,9.0,chándal estampado S
7680.0,2024-11-15,23:00:00,Madrid,Recurrente,121.0,0.0,0.0,España,ES,40.4168,-3.7038,8.0,chándal estampado XS
7681.0,2024-11-16,00:00:00,Valencia,Nuevo,90.0,0.0,0.0,España,ES,39.4699,-0.3763,5.0,chándal dorado XL
7682.0,2024-11-16,01:00:00,Madrid,Recurrente,173.0,1.0,1.0,España,ES,40.4168,-3.7038,4.0,chándal dorado L
7683.0,2024-11-16,02:00:00,Valencia,Recurrente,161.0,0.0,1.0,España,ES,39.4699,-0.3763,7.0,chándal dorado XXXL
7684.0,2024-11-16,03:00:00,Barcelona,Recurrente,193.0,1.0,0.0,España,ES,41.3874,2.1686,14.0,chándal estampado XXXL
7685.0,2024-11-16,04:00:00,Bilbao,Recurrente,183.0,0.0,1.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
7686.0,2024-11-16,05:00:00,Sevilla,Recurrente,181.0,0.0,0.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
